2015-12-31,5047.040039,5058.060059,5007.009766,5007.410156,1437480000,5007.410156,1CC
2015-12-30,5101.180176,5102.350098,5065.680176,5065.850098,1247530000,5065.850098,2CC
2015-12-29,5066.52002,5116.990234,5065.890137,5107.939941,1383470000,5107.939941,3CC
2015-12-28,5032.290039,5041.27002,4999.069824,5040.990234,1310650000,5040.990234,4CC
2015-12-24,5046.189941,5063.279785,5043.649902,5048.490234,706880000,5048.490234,5CC
2015-12-23,5025.549805,5046.089844,5020.439941,5045.930176,1591490000,5045.930176,6CC
2015-12-22,4988.680176,5007.77002,4964.080078,5001.109863,1556670000,5001.109863,7CC
2015-12-21,4957.529785,4968.919922,4928.930176,4968.919922,1673400000,4968.919922,8CC
2015-12-18,4982.580078,4996.490234,4921.330078,4923.080078,3765210000,4923.080078,9CC
2015-12-17,5087.169922,5088.580078,5002.549805,5002.549805,1897220000,5002.549805,10CC
2015-12-16,5033.47998,5078.990234,4992.629883,5071.129883,2036610000,5071.129883,11CC
2015-12-15,4991.209961,5026.540039,4986.990234,4995.359863,2054710000,4995.359863,12CC
2015-12-14,4932.609863,4953.600098,4871.589844,4952.22998,2216060000,4952.22998,13CC
2015-12-11,4979.77002,4996.189941,4928.669922,4933.470215,2084950000,4933.470215,14CC
2015-12-10,5026.299805,5075.649902,5019.310059,5045.169922,1746520000,5045.169922,15CC
2015-12-09,5077.209961,5106.370117,5000.120117,5022.870117,2003450000,5022.870117,16CC
2015-12-08,5050.52002,5111.72998,5045.72998,5098.240234,1871450000,5098.240234,17CC
2015-12-07,5139.459961,5139.779785,5082.22998,5101.810059,1952690000,5101.810059,18CC
2015-12-04,5050.930176,5147,5043.490234,5142.27002,1897490000,5142.27002,19CC
2015-12-03,5143.160156,5144.600098,5011.720215,5037.529785,2088100000,5037.529785,20CC
2015-12-02,5158.819824,5176.77002,5117.149902,5123.220215,2060340000,5123.220215,21CC
2015-12-01,5129.640137,5156.310059,5120.169922,5156.310059,2035570000,5156.310059,22CC
2015-11-30,5139.580078,5141.359863,5098.700195,5108.669922,2223880000,5108.669922,23CC
2015-11-27,5121.930176,5134.350098,5108.509766,5127.52002,781730000,5127.52002,24CC
2015-11-25,5106.870117,5124.089844,5101.180176,5116.140137,1539300000,5116.140137,25CC
2015-11-24,5070.660156,5110.75,5050.140137,5102.810059,1956920000,5102.810059,26CC
2015-11-23,5106.720215,5128.080078,5084.850098,5102.47998,1668280000,5102.47998,27CC
2015-11-20,5096.959961,5112.459961,5094.319824,5104.919922,1766630000,5104.919922,28CC
2015-11-19,5078.669922,5092.459961,5067.27002,5073.640137,1794110000,5073.640137,29CC
2015-11-18,5004.600098,5078.799805,5001.669922,5075.200195,2017390000,5075.200195,30CC
2015-11-17,4991.709961,5023.450195,4975.740234,4986.02002,1861710000,4986.02002,31CC
2015-11-16,4916.140137,4984.910156,4908.660156,4984.620117,1819190000,4984.620117,32CC
2015-11-13,4980.859863,4989.060059,4925.350098,4927.879883,2001050000,4927.879883,33CC
2015-11-12,5043.100098,5062.490234,5004.459961,5005.080078,1820930000,5005.080078,34CC
2015-11-11,5098.129883,5111.189941,5066.680176,5067.02002,1672340000,5067.02002,35CC
2015-11-10,5068.549805,5086.879883,5051.220215,5083.240234,1906120000,5083.240234,36CC
2015-11-09,5128.939941,5133.439941,5066.100098,5095.299805,1850770000,5095.299805,37CC
2015-11-06,5124.040039,5147.120117,5092.870117,5147.120117,2066430000,5147.120117,38CC
2015-11-05,5144.149902,5154.859863,5098.490234,5127.740234,2054490000,5127.740234,39CC
2015-11-04,5155.620117,5162.569824,5122.779785,5142.47998,2096110000,5142.47998,40CC
2015-11-03,5114.310059,5163.470215,5109.680176,5145.129883,2028630000,5145.129883,41CC
2015-11-02,5065.640137,5130.509766,5061.470215,5127.149902,1888180000,5127.149902,42CC
2015-10-30,5079.759766,5085.220215,5053.75,5053.75,2016390000,5053.75,43CC
2015-10-29,5071.040039,5084.629883,5066.890137,5074.27002,1928310000,5074.27002,44CC
2015-10-28,5040.379883,5095.689941,5019.600098,5095.689941,2141130000,5095.689941,45CC
2015-10-27,5018.990234,5040.080078,5009.069824,5030.149902,1986840000,5030.149902,46CC
2015-10-26,5030.799805,5045.160156,5012.740234,5034.700195,1758690000,5034.700195,47CC
2015-10-23,5024.379883,5048.549805,4999.540039,5031.859863,2178270000,5031.859863,48CC
2015-10-22,4875.959961,4926.990234,4861.799805,4920.049805,2156040000,4920.049805,49CC
2015-10-21,4903.97998,4904.850098,4836.459961,4840.120117,1895390000,4840.120117,50CC
2015-10-20,4900.02002,4909.370117,4866.600098,4880.970215,1711700000,4880.970215,51CC
2015-10-19,4873.540039,4915.490234,4865.830078,4905.470215,1619920000,4905.470215,52CC
2015-10-16,4872.359863,4886.950195,4851.279785,4886.689941,1855290000,4886.689941,53CC
2015-10-15,4799.430176,4870.100098,4795.290039,4870.100098,1942900000,4870.100098,54CC
2015-10-14,4801.350098,4820.089844,4771.620117,4782.850098,1902460000,4782.850098,55CC
2015-10-13,4809.240234,4858.279785,4793.919922,4796.609863,1565060000,4796.609863,56CC
2015-10-12,4839.790039,4846.740234,4818.169922,4838.640137,1343820000,4838.640137,57CC
2015-10-09,4817.279785,4841.379883,4804.589844,4830.470215,1804260000,4830.470215,58CC
2015-10-08,4775.060059,4819.069824,4737.930176,4810.790039,1984230000,4810.790039,59CC
2015-10-07,4775.049805,4791.149902,4728.709961,4791.149902,2149890000,4791.149902,60CC
2015-10-06,4767.629883,4783.370117,4711.790039,4748.359863,2085020000,4748.359863,61CC
2015-10-05,4742.129883,4785.910156,4740.240234,4781.259766,2005320000,4781.259766,62CC
2015-10-02,4566.129883,4707.779785,4552.339844,4707.779785,2183320000,4707.779785,63CC
2015-10-01,4624.459961,4628.22998,4559.209961,4627.080078,2133990000,4627.080078,64CC
2015-09-30,4574.379883,4620.160156,4559.180176,4620.160156,2398350000,4620.160156,65CC
2015-09-29,4551.040039,4596.060059,4487.060059,4517.319824,2293450000,4517.319824,66CC
2015-09-28,4665.060059,4665.209961,4529.410156,4543.970215,2387610000,4543.970215,67CC
2015-09-25,4782.410156,4785.220215,4659.47998,4686.5,2050530000,4686.5,68CC
2015-09-24,4717.890137,4746.209961,4670.120117,4734.47998,1995820000,4734.47998,69CC
2015-09-23,4764.689941,4780.640137,4735.129883,4752.740234,1606330000,4752.740234,70CC
2015-09-22,4762.290039,4776.279785,4716.910156,4756.720215,2042880000,4756.720215,71CC
2015-09-21,4851.97998,4881.459961,4795.910156,4828.950195,2021530000,4828.950195,72CC
2015-09-18,4828.709961,4878.709961,4819.089844,4827.22998,3272150000,4827.22998,73CC
2015-09-17,4884.109863,4960.870117,4880.5,4893.950195,1891510000,4893.950195,74CC
2015-09-16,4860.430176,4893.439941,4848.149902,4889.240234,1666380000,4889.240234,75CC
2015-09-15,4819.319824,4872.350098,4802.089844,4860.52002,1587460000,4860.52002,76CC
2015-09-14,4831.97998,4832,4791.080078,4805.759766,1467740000,4805.759766,77CC
2015-09-11,4770.72998,4822.339844,4763.149902,4822.339844,1686190000,4822.339844,78CC
2015-09-10,4749.959961,4826.330078,4746.52002,4796.25,1845770000,4796.25,79CC
2015-09-09,4856.27002,4862.879883,4746.72998,4756.529785,1963750000,4756.529785,80CC
2015-09-08,4769.720215,4815.040039,4754.890137,4811.930176,1765600000,4811.930176,81CC
2015-09-04,4670.350098,4712.669922,4657.819824,4683.919922,1574720000,4683.919922,82CC
2015-09-03,4763.100098,4800.180176,4721.910156,4733.5,1803320000,4733.5,83CC
2015-09-02,4704.419922,4749.97998,4659.410156,4749.97998,1929080000,4749.97998,84CC
2015-09-01,4673.609863,4722.129883,4614.910156,4636.100098,2253750000,4636.100098,85CC
